
--- CSV DUMP START ---
time_s,dt_s,gx_deg_s,gy_deg_s,gz_deg_s,omega_roll_deg_s,roll_gyro_deg
25.339001,0.008000,1.831055,2.746582,1.708984,1.831055,45.730694
25.348001,0.009000,1.708984,2.685547,1.586914,1.708984,45.746075
25.356001,0.008000,1.831055,2.746582,1.647949,1.831055,45.760723
25.364000,0.008000,1.892090,2.807617,1.525879,1.892090,45.775860
25.373001,0.009000,1.831055,2.746582,1.770020,1.831055,45.792339
25.381001,0.008000,1.770020,2.746582,1.892090,1.770020,45.806499
25.390001,0.009000,1.831055,2.807617,1.831055,1.831055,45.822979
25.398001,0.008000,1.770020,2.685547,1.586914,1.770020,45.837139
25.407001,0.009000,1.831055,2.807617,1.647949,1.831055,45.853619
25.415001,0.008000,1.831055,2.746582,1.770020,1.831055,45.868267
25.424002,0.009000,1.831055,2.746582,1.586914,1.831055,45.884747
25.432001,0.008000,1.892090,2.746582,1.708984,1.892090,45.899883
25.441002,0.009000,1.892090,2.746582,1.708984,1.892090,45.916912
25.449001,0.008000,1.708984,2.685547,1.525879,1.708984,45.930584
25.457001,0.008000,1.770020,2.624512,1.647949,1.770020,45.944744
25.466002,0.009000,1.770020,2.746582,1.770020,1.770020,45.960674
25.474001,0.008000,1.770020,2.868652,1.770020,1.770020,45.974834
25.483002,0.009000,1.770020,2.685547,1.831055,1.770020,45.990765
25.491001,0.008000,1.892090,2.868652,1.647949,1.892090,46.005901
25.500002,0.009000,1.831055,2.746582,1.586914,1.831055,46.022381
25.508001,0.008000,1.770020,2.624512,1.647949,1.770020,46.036541
25.517002,0.009000,1.831055,2.685547,1.831055,1.831055,46.053020
25.636002,0.119028,1.892090,2.746582,1.525879,1.892090,46.278233
25.644001,0.007972,1.831055,2.868652,1.708984,1.831055,46.292831
25.652000,0.008000,1.708984,2.746582,1.708984,1.708984,46.306503
25.660002,0.008000,1.708984,2.624512,1.708984,1.708984,46.320175
25.669001,0.009000,1.770020,2.746582,1.586914,1.770020,46.336105
25.677002,0.008000,1.831055,2.685547,1.708984,1.831055,46.350754
25.686001,0.009000,1.831055,2.746582,1.770020,1.831055,46.367233
25.694002,0.008000,1.831055,2.746582,1.770020,1.831055,46.381882
25.703001,0.009000,1.708984,2.807617,1.647949,1.708984,46.397263
25.711000,0.008000,1.831055,2.746582,1.770020,1.831055,46.411911
25.720001,0.009000,1.831055,2.563477,1.831055,1.831055,46.428391
25.728001,0.008000,1.708984,2.685547,1.953125,1.708984,46.442062
25.737001,0.009000,1.770020,2.685547,1.647949,1.770020,46.457993
25.745001,0.008000,1.831055,2.746582,1.647949,1.831055,46.472641
25.753002,0.008000,1.831055,2.685547,1.647949,1.831055,46.487289
25.762001,0.009000,1.647949,2.746582,1.647949,1.647949,46.502121
25.770000,0.008000,1.708984,2.868652,1.647949,1.708984,46.515793
25.779001,0.009000,1.831055,2.807617,1.647949,1.831055,46.532272
25.787001,0.008000,1.892090,2.807617,1.647949,1.892090,46.547409
25.796001,0.009000,1.892090,2.746582,1.647949,1.892090,46.564438
25.804001,0.008000,1.892090,2.624512,1.647949,1.892090,46.579575
25.813002,0.009000,1.953125,2.685547,1.586914,1.953125,46.597153
25.821001,0.008000,1.831055,2.624512,1.770020,1.831055,46.611801
25.830002,0.009000,1.892090,2.624512,1.708984,1.892090,46.628830
25.838001,0.008000,1.770020,2.807617,1.647949,1.770020,46.642990
25.846001,0.008000,1.770020,2.746582,1.586914,1.770020,46.657150
25.855001,0.009000,1.831055,2.746582,1.586914,1.831055,46.673630
25.863001,0.008000,1.831055,2.868652,1.647949,1.831055,46.688278
25.872002,0.009000,1.892090,2.929688,1.647949,1.892090,46.705307
25.880001,0.008000,1.953125,2.807617,1.647949,1.953125,46.720932
25.889002,0.009000,1.831055,2.685547,1.647949,1.831055,46.737411
25.897001,0.008000,1.708984,2.685547,1.770020,1.708984,46.751083
25.906002,0.009000,1.892090,2.868652,1.708984,1.892090,46.768112
25.914001,0.008000,1.831055,2.929688,1.647949,1.831055,46.782761
25.923000,0.009000,1.831055,2.807617,1.647949,1.831055,46.799240
25.931002,0.008000,1.770020,2.624512,1.708984,1.770020,46.813400
25.939001,0.008000,1.831055,2.746582,1.770020,1.831055,46.828049
25.948002,0.009000,1.831055,2.807617,1.770020,1.831055,46.844528
25.956001,0.008000,1.770020,2.685547,1.831055,1.770020,46.858688
25.965002,0.009000,1.831055,2.746582,1.708984,1.831055,46.875168
25.973001,0.008000,1.892090,2.746582,1.647949,1.892090,46.890305
25.982000,0.009000,1.770020,2.807617,1.586914,1.770020,46.906235
25.990002,0.008000,1.770020,2.746582,1.770020,1.770020,46.920395
25.999001,0.009000,1.770020,2.807617,1.831055,1.770020,46.936325
26.007002,0.008000,1.770020,2.624512,1.586914,1.770020,46.950485
26.016001,0.009000,1.892090,2.807617,1.464844,1.892090,46.967514
26.024002,0.008000,1.770020,2.685547,1.586914,1.770020,46.981674
26.032001,0.008000,1.770020,2.746582,1.586914,1.770020,46.995834
26.041000,0.009000,1.831055,2.746582,1.708984,1.831055,47.012314
26.049002,0.008000,1.708984,2.746582,1.708984,1.708984,47.025986
26.135002,0.086029,1.831055,2.746582,1.647949,1.831055,47.183510
26.142002,0.006975,1.892090,2.624512,1.586914,1.892090,47.196709
26.151001,0.008996,1.770020,2.746582,1.586914,1.770020,47.212631
26.159000,0.008000,1.892090,2.685547,1.647949,1.892090,47.227768
26.168001,0.009000,1.892090,2.685547,1.647949,1.892090,47.244797
26.176001,0.008000,1.831055,2.685547,1.586914,1.831055,47.259445
26.185001,0.009000,1.770020,2.807617,1.647949,1.770020,47.275375
26.193001,0.008000,1.708984,2.868652,1.647949,1.708984,47.289047
26.202002,0.009000,1.708984,2.807617,1.647949,1.708984,47.304428
26.210001,0.008000,1.831055,2.746582,1.647949,1.831055,47.319077
26.219002,0.009000,1.770020,2.746582,1.708984,1.770020,47.335007
26.227001,0.008000,1.770020,2.685547,1.770020,1.770020,47.349167
26.235001,0.008000,1.770020,2.746582,1.708984,1.770020,47.363327
26.244001,0.009000,1.831055,2.685547,1.708984,1.831055,47.379807
26.252001,0.008000,1.770020,2.685547,1.770020,1.770020,47.393967
26.261002,0.009000,1.892090,2.685547,1.647949,1.892090,47.410995
26.269001,0.008000,1.892090,2.807617,1.586914,1.892090,47.426132
26.278002,0.009000,1.831055,2.868652,1.586914,1.831055,47.442612
26.286001,0.008000,1.892090,2.807617,1.770020,1.892090,47.457748
26.295002,0.009000,1.831055,2.929688,1.770020,1.831055,47.474228
26.303001,0.008000,1.770020,2.929688,1.770020,1.770020,47.488388
26.312002,0.009000,1.647949,2.868652,1.708984,1.647949,47.503220
26.320002,0.008000,1.708984,2.746582,1.647949,1.708984,47.516891
26.328001,0.008000,1.770020,2.685547,1.708984,1.770020,47.531052
26.337002,0.009000,1.770020,2.746582,1.708984,1.770020,47.546982
26.345001,0.008000,1.770020,2.624512,1.708984,1.770020,47.561142
26.354002,0.009000,1.770020,2.746582,1.770020,1.770020,47.577072
26.362001,0.008000,1.708984,2.807617,1.770020,1.708984,47.590744
26.371002,0.009000,1.708984,2.807617,1.708984,1.708984,47.606125
26.379002,0.008000,1.831055,2.807617,1.586914,1.831055,47.620773
26.388000,0.009000,1.770020,2.563477,1.770020,1.770020,47.636703
26.396002,0.008000,1.708984,2.624512,1.647949,1.708984,47.650375
26.405001,0.009000,1.647949,2.685547,1.708984,1.647949,47.665207
26.413002,0.008000,1.831055,2.868652,1.708984,1.831055,47.679855
26.421001,0.008000,1.892090,2.868652,1.770020,1.892090,47.694992
26.430000,0.009000,1.831055,2.685547,1.770020,1.831055,47.711472
26.438002,0.008000,1.770020,2.685547,1.831055,1.770020,47.725632
26.447001,0.009000,1.708984,2.746582,1.770020,1.708984,47.741013
26.455002,0.008000,1.708984,2.746582,1.708984,1.708984,47.754684
26.464001,0.009000,1.770020,2.746582,1.647949,1.770020,47.770615
26.472002,0.008000,1.770020,2.685547,1.708984,1.770020,47.784775
26.481001,0.009000,1.831055,2.685547,1.708984,1.831055,47.801254
26.489000,0.008000,1.831055,2.746582,1.586914,1.831055,47.815903
26.498001,0.009000,1.831055,2.746582,1.770020,1.831055,47.832382
26.506001,0.008000,1.831055,2.807617,1.647949,1.831055,47.847031
26.514002,0.008000,1.770020,2.685547,1.586914,1.770020,47.861191
26.523001,0.009000,1.831055,2.868652,1.586914,1.831055,47.877670
26.531002,0.008000,1.770020,2.807617,1.586914,1.770020,47.891830
26.540001,0.009000,1.831055,2.746582,1.708984,1.831055,47.908310
26.548000,0.008000,1.708984,2.563477,1.708984,1.708984,47.921982
26.667002,0.119029,1.831055,2.624512,1.770020,1.831055,48.139931
26.675001,0.007971,1.831055,2.685547,1.770020,1.831055,48.154526
26.684002,0.009000,1.770020,2.685547,1.708984,1.770020,48.170456
26.692001,0.008000,1.770020,2.807617,1.586914,1.770020,48.184616
26.701002,0.009000,1.831055,2.746582,1.770020,1.831055,48.201096
26.709002,0.008000,1.892090,2.685547,1.770020,1.892090,48.216232
26.717001,0.008000,1.953125,2.685547,1.647949,1.953125,48.231857
26.726002,0.009000,1.892090,2.746582,1.647949,1.892090,48.248886
26.734001,0.008000,1.892090,2.868652,1.831055,1.892090,48.264023
26.743002,0.009000,1.831055,2.868652,1.770020,1.831055,48.280502
26.751001,0.008000,1.647949,2.868652,1.831055,1.647949,48.293686
26.760002,0.009000,1.831055,2.746582,1.708984,1.831055,48.310165
26.768002,0.008000,1.892090,2.624512,1.770020,1.892090,48.325302
26.777000,0.009000,1.831055,2.746582,1.770020,1.831055,48.341782
26.785002,0.008000,1.708984,2.807617,1.708984,1.708984,48.355453
26.794001,0.009000,1.708984,2.807617,1.770020,1.708984,48.370834
26.802002,0.008000,1.708984,2.685547,1.708984,1.708984,48.384506
26.810001,0.008000,1.831055,2.746582,1.647949,1.831055,48.399155
26.819002,0.009000,1.770020,2.685547,1.647949,1.770020,48.415085
26.827002,0.008000,1.892090,2.746582,1.831055,1.892090,48.430222
26.836000,0.009000,1.831055,2.929688,1.708984,1.831055,48.446701
26.844002,0.008000,1.953125,2.868652,1.647949,1.953125,48.462326
26.853001,0.009000,1.831055,2.868652,1.831055,1.831055,48.478806
26.861002,0.008000,1.708984,2.807617,1.831055,1.708984,48.492477
26.870001,0.009000,1.831055,2.563477,1.770020,1.831055,48.508957
26.878002,0.008000,1.831055,2.685547,1.770020,1.831055,48.523605
26.887001,0.009000,1.892090,2.685547,1.647949,1.892090,48.540634
26.895000,0.008000,1.831055,2.685547,1.770020,1.831055,48.555283
26.903002,0.008000,1.892090,2.868652,1.586914,1.892090,48.570419
26.912001,0.009000,1.831055,2.868652,1.586914,1.831055,48.586899
26.920002,0.008000,1.831055,2.807617,1.586914,1.831055,48.601547
26.929001,0.009000,1.892090,2.807617,1.770020,1.892090,48.618576
26.937002,0.008000,1.953125,2.685547,1.708984,1.953125,48.634201
26.946001,0.009000,1.831055,2.746582,1.586914,1.831055,48.650681
26.954000,0.008000,1.892090,2.929688,1.831055,1.892090,48.665817
26.963001,0.009000,1.831055,2.990723,1.770020,1.831055,48.682297
26.971001,0.008000,1.831055,2.990723,1.892090,1.831055,48.696945
26.980001,0.009000,1.831055,2.868652,1.708984,1.831055,48.713425
26.988001,0.008000,1.953125,2.868652,1.708984,1.953125,48.729050
26.996002,0.008000,1.953125,2.868652,1.831055,1.953125,48.744675
27.005001,0.009000,1.892090,2.746582,1.708984,1.892090,48.761703
27.013000,0.008000,1.831055,2.990723,1.708984,1.831055,48.776352
27.022001,0.009000,1.708984,2.868652,1.708984,1.708984,48.791733
27.030001,0.008000,1.708984,2.807617,1.708984,1.708984,48.805405
27.039001,0.009000,1.892090,2.746582,1.708984,1.892090,48.822433
27.047001,0.008000,1.708984,2.807617,1.770020,1.708984,48.836105
27.056002,0.009000,1.831055,2.685547,1.525879,1.831055,48.852585
27.064001,0.008000,1.770020,2.746582,1.708984,1.770020,48.866745
27.073002,0.009000,1.892090,2.807617,1.770020,1.892090,48.883774
27.081001,0.008000,1.831055,2.746582,1.708984,1.831055,48.898422
27.200001,0.119029,1.770020,2.807617,1.708984,1.770020,49.109104
27.208002,0.007971,1.831055,2.868652,1.770020,1.831055,49.123699
27.216002,0.008000,1.831055,2.746582,1.770020,1.831055,49.138348
27.225000,0.009000,1.892090,2.685547,1.770020,1.892090,49.155376
27.233002,0.008000,1.892090,2.746582,1.708984,1.892090,49.170513
27.242001,0.009000,1.831055,2.746582,1.586914,1.831055,49.186993
27.250002,0.008000,1.892090,2.746582,1.708984,1.892090,49.202129
27.259001,0.009000,1.953125,2.746582,1.708984,1.953125,49.219707
27.267002,0.008000,1.708984,2.807617,1.831055,1.708984,49.233379
27.276001,0.009000,1.831055,2.746582,1.708984,1.831055,49.249859
27.284000,0.008000,1.892090,2.685547,1.708984,1.892090,49.264996
27.292002,0.008000,1.892090,2.868652,1.770020,1.892090,49.280132
27.301001,0.009000,1.831055,2.807617,1.770020,1.831055,49.296612
27.309002,0.008000,1.831055,2.807617,1.586914,1.831055,49.311260
27.318001,0.009000,1.770020,2.746582,1.586914,1.770020,49.327190
27.326002,0.008000,1.892090,2.563477,1.586914,1.892090,49.342327
27.335001,0.009000,1.892090,2.746582,1.525879,1.892090,49.359356
27.343000,0.008000,1.892090,2.807617,1.586914,1.892090,49.374493
27.352001,0.009000,1.770020,2.868652,1.647949,1.770020,49.390423
27.360001,0.008000,1.708984,2.807617,1.770020,1.708984,49.404095
27.369001,0.009000,1.708984,2.685547,1.647949,1.708984,49.419476
27.377001,0.008000,1.831055,2.746582,1.647949,1.831055,49.434124
27.385002,0.008000,1.831055,2.807617,1.831055,1.831055,49.448772
27.394001,0.009000,1.770020,2.807617,1.770020,1.770020,49.464703
27.402000,0.008000,1.770020,2.807617,1.708984,1.770020,49.478863
27.411001,0.009000,1.770020,2.746582,1.586914,1.770020,49.494793
27.419001,0.008000,1.892090,2.685547,1.708984,1.892090,49.509930
27.428001,0.009000,1.892090,2.746582,1.708984,1.892090,49.526958
27.436001,0.008000,1.770020,2.685547,1.647949,1.770020,49.541119
27.445002,0.009000,1.708984,2.746582,1.586914,1.708984,49.556499
27.453001,0.008000,1.831055,2.807617,1.831055,1.831055,49.571148
27.462002,0.009000,1.770020,2.807617,1.770020,1.770020,49.587078
27.470001,0.008000,1.831055,2.868652,1.708984,1.831055,49.601727
27.478001,0.008000,1.953125,2.685547,1.708984,1.953125,49.617352
27.487001,0.009000,2.075195,2.868652,1.770020,2.075195,49.636028
27.495001,0.008000,1.770020,2.685547,1.647949,1.770020,49.650188
27.504002,0.009000,1.770020,2.746582,1.647949,1.770020,49.666119
27.512001,0.008000,1.770020,2.685547,1.647949,1.770020,49.680279
27.521002,0.009000,1.708984,2.685547,1.708984,1.708984,49.695660
27.529001,0.008000,1.770020,2.868652,1.647949,1.770020,49.709820
27.538002,0.009000,1.831055,2.746582,1.647949,1.831055,49.726299
27.546001,0.008000,1.770020,2.685547,1.586914,1.770020,49.740459
27.555002,0.009000,1.770020,2.807617,1.770020,1.770020,49.756390
27.563002,0.008000,1.831055,2.868652,1.708984,1.831055,49.771038
27.571001,0.008000,1.708984,2.746582,1.708984,1.708984,49.784710
27.580002,0.009000,1.831055,2.868652,1.647949,1.831055,49.801189
27.588001,0.008000,1.892090,2.868652,1.708984,1.892090,49.816326
27.597002,0.009000,1.831055,2.746582,1.708984,1.831055,49.832806
27.605001,0.008000,1.770020,2.746582,1.770020,1.770020,49.846966
27.614002,0.009000,1.831055,2.746582,1.647949,1.831055,49.863445

--- CSV DUMP END ---

